idUd;anno;dd_numero;importo_oggetto;classe;ha_tabella_hdr
2666516;2025;DD 2530/2025;;senza_impegno;0
2666500;2025;DD 2526/2025;1250.08;impegno_perso;1
2666517;2025;DD 2505/2025;;senza_impegno;0
2666488;2025;DD 2508/2025;27268.5;senza_impegno;0
2666428;2025;DD 2503/2025;;impegno_perso;0
2666423;2025;DD 2492/2025;27554.67;impegno_perso;0
2666424;2025;DD 2490/2025;;senza_impegno;0
2666438;2025;DD 2489/2025;65000.0;impegno_perso;0
2666451;2025;DD 2487/2025;;impegno_perso;0
2666409;2025;DD 2486/2025;;impegno_perso;0
2666436;2025;DD 2481/2025;;senza_impegno;0
2666435;2025;DD 2479/2025;;impegno_perso;0
2666388;2025;DD 2478/2025;31439.6;impegno_perso;1
2666373;2025;DD 2472/2025;;impegno_perso;0
2666379;2025;DD 2467/2025;;senza_impegno;0
2666347;2025;DD 2457/2025;;impegno_perso;0
2666351;2025;DD 2456/2025;;impegno_perso;0
2666331;2025;DD 2417/2025;363.0;impegno_perso;1
2666292;2025;DD 2410/2025;9567.58;impegno_perso;1
2666310;2025;DD 2409/2025;543517.72;impegno_perso;0
2666318;2025;DD 2405/2025;;senza_impegno;0
2666230;2025;DD 2395/2025;51200555.34;impegno_perso;0
2666204;2025;DD 2391/2025;3500.0;impegno_perso;1
2666225;2025;DD 2382/2025;4126.04;impegno_perso;0
2666161;2025;DD 2376/2025;5000000.0;impegno_perso;0
2666122;2025;DD 2373/2025;;impegno_perso;0
2666119;2025;DD 2360/2025;1100.0;senza_impegno;0
2666099;2025;DD 2358/2025;;senza_impegno;0
2666100;2025;DD 2355/2025;2700.0;impegno_perso;0
2666129;2025;DD 2351/2025;2400.0;impegno_perso;0
2666135;2025;DD 2344/2025;;senza_impegno;0
2666101;2025;DD 2342/2025;1000.0;impegno_perso;1
2666142;2025;DD 2338/2025;;senza_impegno;0
2666007;2025;DD 2324/2025;190.32;impegno_perso;1
2666085;2025;DD 2326/2025;33364.0;impegno_perso;1
2666058;2025;DD 2325/2025;569.92;impegno_perso;1
2666035;2025;DD 2323/2025;412.37;senza_impegno;0
2666015;2025;DD 2319/2025;19500.0;impegno_perso;0
2666021;2025;DD 2301/2025;15918.04;impegno_perso;1
2666051;2025;DD 2297/2025;50000.0;impegno_perso;0
2666076;2025;DD 2296/2025;50000.0;impegno_perso;0
2666049;2025;DD 2295/2025;17244.33;impegno_perso;1
2665995;2025;DD 2283/2025;;impegno_perso;0
2665992;2025;DD 2263/2025;;senza_impegno;0
2665976;2025;DD 2261/2025;432.33;senza_impegno;0
2665965;2025;DD 2260/2025;80000.0;senza_impegno;0
2665974;2025;DD 2259/2025;458.32;impegno_perso;0
2665967;2025;DD 2257/2025;105000.0;senza_impegno;0
2665984;2025;DD 2251/2025;320.0;impegno_perso;1
2665986;2025;DD 2250/2025;1902.12;impegno_perso;0
2665899;2025;DD 2247/2025;8296.0;impegno_perso;1
2665925;2025;DD 2243/2025;;senza_impegno;0
2665927;2025;DD 2227/2025;2500.0;senza_impegno;0
2665937;2025;DD 2225/2025;23000.0;senza_impegno;0
2665924;2025;DD 2224/2025;1300.0;impegno_perso;0
2665888;2025;DD 2216/2025;;impegno_perso;0
2665788;2025;DD 2199/2025;18382899.82;impegno_perso;0
2665804;2025;DD 2198/2025;;impegno_perso;0
2665821;2025;DD 2197/2025;200000.0;impegno_perso;1
2665873;2025;DD 2191/2025;105551.57;impegno_perso;0
2665848;2025;DD 2189/2025;11902.38;impegno_perso;0
2665862;2025;DD 2185/2025;4000.0;senza_impegno;0
2665865;2025;DD 2184/2025;245300.0;impegno_perso;0
2665820;2025;DD 2177/2025;3660.0;impegno_perso;1
2665853;2025;DD 2170/2025;;senza_impegno;0
2665766;2025;DD 2168/2025;62000.0;senza_impegno;0
2665740;2025;DD 2167/2025;62000.0;senza_impegno;0
2665722;2025;DD 2166/2025;62000.0;senza_impegno;0
2665769;2025;DD 2165/2025;438.83;impegno_perso;0
2665771;2025;DD 2164/2025;;senza_impegno;0
2665727;2025;DD 2163/2025;;senza_impegno;0
2665780;2025;DD 2146/2025;3200.0;senza_impegno;0
2665756;2025;DD 2145/2025;15000.0;senza_impegno;0
2665721;2025;DD 2139/2025;;impegno_perso;0
2665731;2025;DD 2138/2025;15000.0;senza_impegno;0
2665707;2025;DD 2129/2025;100000.0;impegno_perso;0
2665694;2025;DD 2128/2025;4600.0;impegno_perso;0
2665716;2025;DD 2127/2025;28959.04;impegno_perso;0
2665706;2025;DD 2126/2025;;senza_impegno;0
2665713;2025;DD 2118/2025;;senza_impegno;0
2665709;2025;DD 2117/2025;55000.0;senza_impegno;0
2683376;2025;DD 2116/2025;51000.0;senza_impegno;0
2665677;2025;DD 2107/2025;467500.0;senza_impegno;0
2665636;2025;DD 2106/2025;23653.22;impegno_perso;0
2665620;2025;DD 2105/2025;100000.0;impegno_perso;0
2665672;2025;DD 2099/2025;;impegno_perso;1
2665668;2025;DD 2094/2025;;senza_impegno;0
2665641;2025;DD 2084/2025;;senza_impegno;0
2665586;2025;DD 2068/2025;;senza_impegno;0
2665569;2025;DD 2059/2025;2700.0;senza_impegno;0
2665558;2025;DD 2057/2025;156160.0;impegno_perso;0
2665527;2025;DD 2055/2025;12069.99;impegno_perso;1
2665601;2025;DD 2054/2025;11475.0;impegno_perso;1
2665584;2025;DD 2053/2025;12000.0;impegno_perso;1
2665544;2025;DD 2052/2025;11175.0;impegno_perso;1
2665554;2025;DD 2050/2025;149000.0;senza_impegno;0
2665541;2025;DD 2048/2025;44500.0;senza_impegno;0
2665577;2025;DD 2043/2025;;senza_impegno;0
2665459;2025;DD 2033/2025;6289.0;senza_impegno;0
2665469;2025;DD 2032/2025;8000.0;impegno_perso;0
2665486;2025;DD 2028/2025;6700.0;senza_impegno;0
2665462;2025;DD 2016/2025;;senza_impegno;0
2665419;2025;DD 1997/2025;109844.52;impegno_perso;0
2665456;2025;DD 1995/2025;200.0;impegno_perso;1
2665452;2025;DD 1987/2025;;impegno_perso;0
2665449;2025;DD 1984/2025;98000.0;senza_impegno;0
2665407;2025;DD 1983/2025;1000000.0;senza_impegno;0
2665447;2025;DD 1982/2025;109000.0;senza_impegno;0
2665454;2025;DD 1976/2025;467500.0;senza_impegno;0
2669593;2025;DD 3956/2025;;impegno_perso;0
2669636;2025;DD 3954/2025;3117.24;impegno_perso;0
2683383;2025;DD 3947/2025;;senza_impegno;0
2669625;2025;DD 3940/2025;20000.0;senza_impegno;0
2669646;2025;DD 3939/2025;1500.0;senza_impegno;0
2669612;2025;DD 3937/2025;;senza_impegno;0
2669638;2025;DD 3919/2025;;impegno_perso;0
2669584;2025;DD 3905/2025;120000.0;impegno_perso;0
2669528;2025;DD 3896/2025;101.0;impegno_perso;1
2669543;2025;DD 3898/2025;4562.8;impegno_perso;1
2669548;2025;DD 3915/2025;27000.0;senza_impegno;0
2669472;2025;DD 3913/2025;;senza_impegno;0
2669492;2025;DD 3897/2025;;senza_impegno;0
2669435;2025;DD 3892/2025;;senza_impegno;0
2669447;2025;DD 3881/2025;6435.34;impegno_perso;1
2669443;2025;DD 3875/2025;95310.36;senza_impegno;0
2669471;2025;DD 3876/2025;86000.0;senza_impegno;0
2669459;2025;DD 3868/2025;29442.44;impegno_perso;0
2669465;2025;DD 3871/2025;;impegno_perso;1
2669330;2025;DD 3840/2025;597.8;impegno_perso;1
2669350;2025;DD 3817/2025;4990.0;impegno_perso;1
2669308;2025;DD 3805/2025;6832.0;impegno_perso;1
2669271;2025;DD 3818/2025;;impegno_perso;0
2669260;2025;DD 3813/2025;90000.0;senza_impegno;0
2669251;2025;DD 3812/2025;;impegno_perso;0
2669277;2025;DD 3742/2025;49814.51;senza_impegno;0
2669250;2025;DD 3777/2025;64777.8;impegno_perso;1
2669283;2025;DD 3761/2025;100000.0;impegno_perso;1
2669281;2025;DD 3758/2025;279757.96;impegno_perso;1
2669192;2025;DD 3795/2025;;senza_impegno;0
2669214;2025;DD 3791/2025;28000.0;senza_impegno;0
2669186;2025;DD 3778/2025;20000.0;senza_impegno;0
2669211;2025;DD 3764/2025;1454205.3;senza_impegno;0
2669229;2025;DD 3762/2025;175000.0;impegno_perso;0
2669191;2025;DD 3757/2025;;impegno_perso;0
2669205;2025;DD 3756/2025;37841.73;senza_impegno;0
2669185;2025;DD 3749/2025;23593.38;impegno_perso;0
2669126;2025;DD 3744/2025;1259922.84;impegno_perso;0
2669089;2025;DD 3741/2025;4842.84;impegno_perso;1
2669156;2025;DD 3732/2025;140000.0;senza_impegno;0
2669087;2025;DD 3725/2025;;impegno_perso;0
2669129;2025;DD 3715/2025;;impegno_perso;0
2669176;2025;DD 3689/2025;8000.0;impegno_perso;0
2669077;2025;DD 3686/2025;75600.0;impegno_perso;0
2669160;2025;DD 3683/2025;;impegno_perso;1
2669161;2025;DD 3704/2025;12010.9;senza_impegno;0
2669024;2025;DD 3707/2025;45000.0;senza_impegno;0
2669006;2025;DD 3705/2025;;impegno_perso;0
2669055;2025;DD 3692/2025;25000.0;senza_impegno;0
2669056;2025;DD 3680/2025;11928.01;impegno_perso;1
2669059;2025;DD 3669/2025;;senza_impegno;0
2668974;2025;DD 3671/2025;4200.0;senza_impegno;0
2668973;2025;DD 3658/2025;275000.0;senza_impegno;0
2668969;2025;DD 3649/2025;;impegno_perso;0
2668909;2025;DD 3647/2025;;senza_impegno;0
2668825;2025;DD 3616/2025;;impegno_perso;0
2668781;2025;DD 3614/2025;;senza_impegno;0
2668853;2025;DD 3612/2025;5070.12;impegno_perso;1
2668808;2025;DD 3611/2025;;impegno_perso;0
2668778;2025;DD 3610/2025;1500.0;senza_impegno;0
2668816;2025;DD 3607/2025;;senza_impegno;0
2668794;2025;DD 3597/2025;3050.0;impegno_perso;1
2668798;2025;DD 3595/2025;114192.0;impegno_perso;1
2668845;2025;DD 3570/2025;430.42;impegno_perso;1
2668792;2025;DD 3588/2025;;senza_impegno;0
2668739;2025;DD 3556/2025;902.0;impegno_perso;1
2668747;2025;DD 3555/2025;;impegno_perso;0
2668691;2025;DD 3554/2025;4000.0;senza_impegno;0
2668718;2025;DD 3501/2025;8754.82;impegno_perso;1
2668700;2025;DD 3545/2025;;senza_impegno;0
2668706;2025;DD 3543/2025;21500.0;senza_impegno;0
2668707;2025;DD 3538/2025;1605.15;impegno_perso;1
2668720;2025;DD 3500/2025;8839.02;impegno_perso;1
2668658;2025;DD 3524/2025;;senza_impegno;0
2668595;2025;DD 3521/2025;45000.0;senza_impegno;0
2668648;2025;DD 3515/2025;;senza_impegno;0
2668607;2025;DD 3511/2025;160000.0;impegno_perso;0
2668599;2025;DD 3506/2025;32300.0;impegno_perso;0
2668675;2025;DD 3505/2025;30000.0;senza_impegno;0
2668602;2025;DD 3504/2025;;impegno_perso;0
2668661;2025;DD 3496/2025;;senza_impegno;0
2668621;2025;DD 3488/2025;;impegno_perso;0
2668633;2025;DD 3486/2025;;senza_impegno;0
2668600;2025;DD 3485/2025;;impegno_perso;0
2668632;2025;DD 3483/2025;9740.0;impegno_perso;0
2668555;2025;DD 3477/2025;;impegno_perso;1
2668558;2025;DD 3456/2025;4818.39;impegno_perso;1
2668561;2025;DD 3453/2025;825.0;impegno_perso;0
2668560;2025;DD 3476/2025;;impegno_perso;0
2668578;2025;DD 3466/2025;25000.0;senza_impegno;0
2668583;2025;DD 3462/2025;20000.0;impegno_perso;0
2668572;2025;DD 3459/2025;;senza_impegno;0
2668549;2025;DD 3427/2025;;senza_impegno;0
2668518;2025;DD 3430/2025;;senza_impegno;0
2668536;2025;DD 3415/2025;17000.0;impegno_perso;1
2668525;2025;DD 3422/2025;;senza_impegno;0
2668517;2025;DD 3421/2025;5000.0;senza_impegno;0
2668470;2025;DD 3407/2025;71883.97;impegno_perso;0
2668418;2025;DD 3406/2025;21000.0;senza_impegno;0
2668483;2025;DD 3405/2025;20000.0;senza_impegno;0
2668436;2025;DD 3396/2025;;senza_impegno;0
2668382;2025;DD 3381/2025;;senza_impegno;0
2668342;2025;DD 3368/2025;65000.0;impegno_perso;0
2668331;2025;DD 3367/2025;8600.0;senza_impegno;0
2668338;2025;DD 3366/2025;73900.0;impegno_perso;0
2668337;2025;DD 3359/2025;49975.66;impegno_perso;0
2668362;2025;DD 3341/2025;21990185.81;impegno_perso;0
2668303;2025;DD 3337/2025;;impegno_perso;0
2668300;2025;DD 3336/2025;73900.0;impegno_perso;0
2668283;2025;DD 3321/2025;;senza_impegno;0
2668277;2025;DD 3332/2025;222.0;impegno_perso;1
2668278;2025;DD 3331/2025;;senza_impegno;0
2668274;2025;DD 3330/2025;;impegno_perso;1
2668305;2025;DD 3325/2025;446.31;senza_impegno;0
2668251;2025;DD 3310/2025;86674.02;impegno_perso;1
2668255;2025;DD 3309/2025;;senza_impegno;0
2668252;2025;DD 3308/2025;;senza_impegno;0
2668214;2025;DD 3305/2025;;senza_impegno;0
2668207;2025;DD 3303/2025;46559.34;senza_impegno;0
2668229;2025;DD 3302/2025;91769.01;impegno_perso;0
2668245;2025;DD 3285/2025;599923.14;impegno_perso;0
2668219;2025;DD 3271/2025;49927.81;impegno_perso;1
2668109;2025;DD 3287/2025;100.0;impegno_perso;1
2668111;2025;DD 3282/2025;239694.09;impegno_perso;1
2668072;2025;DD 3276/2025;80000.0;senza_impegno;0
2668149;2025;DD 3277/2025;20000.0;senza_impegno;0
2668170;2025;DD 3250/2025;1952.0;impegno_perso;1
2668134;2025;DD 3249/2025;;senza_impegno;0
2668081;2025;DD 3247/2025;;senza_impegno;0
2668097;2025;DD 3261/2025;;senza_impegno;0
2668018;2025;DD 3252/2025;40000.0;senza_impegno;0
2667992;2025;DD 3248/2025;3200.0;senza_impegno;0
2668044;2025;DD 3245/2025;;senza_impegno;0
2667980;2025;DD 3239/2025;32871.37;senza_impegno;0
2667958;2025;DD 3228/2025;18410.0;impegno_perso;1
2667957;2025;DD 3225/2025;1072.62;impegno_perso;0
2667913;2025;DD 3195/2025;;impegno_perso;0
2667906;2025;DD 3192/2025;225000.0;senza_impegno;0
2667881;2025;DD 3184/2025;5000.0;impegno_perso;0
2667921;2025;DD 3187/2025;;impegno_perso;0
2667935;2025;DD 3186/2025;;impegno_perso;0
2667937;2025;DD 3168/2025;121.0;impegno_perso;1
2667923;2025;DD 3167/2025;;senza_impegno;0
2667889;2025;DD 3162/2025;599923.14;impegno_perso;0
2667929;2025;DD 3166/2025;;senza_impegno;0
2667931;2025;DD 3175/2025;2490.0;senza_impegno;0
2667833;2025;DD 3163/2025;12200.0;senza_impegno;0
2667877;2025;DD 3157/2025;;impegno_perso;0
2667848;2025;DD 3156/2025;;senza_impegno;0
2667831;2025;DD 3136/2025;;senza_impegno;0
2667689;2025;DD 3144/2025;;senza_impegno;0
2667771;2025;DD 3143/2025;;senza_impegno;0
2667732;2025;DD 3141/2025;;senza_impegno;0
2667757;2025;DD 3139/2025;;senza_impegno;0
2667683;2025;DD 3138/2025;;senza_impegno;0
2667690;2025;DD 3124/2025;;senza_impegno;0
2667724;2025;DD 3121/2025;;senza_impegno;0
2667686;2025;DD 3065/2025;346646.36;impegno_perso;0
2667737;2025;DD 3109/2025;;impegno_perso;0
2667703;2025;DD 3107/2025;790000.0;impegno_perso;0
2667753;2025;DD 3098/2025;;impegno_perso;0
2667666;2025;DD 3087/2025;2500.0;senza_impegno;0
2667647;2025;DD 3082/2025;3750.0;senza_impegno;0
2667630;2025;DD 3071/2025;;senza_impegno;0
2667650;2025;DD 3070/2025;3000.0;senza_impegno;0
2667655;2025;DD 3068/2025;;senza_impegno;0
2667597;2025;DD 3047/2025;;impegno_perso;0
2667627;2025;DD 3029/2025;2305.8;impegno_perso;1
2667558;2025;DD 3058/2025;;senza_impegno;0
2667556;2025;DD 3052/2025;;senza_impegno;0
2667621;2025;DD 3044/2025;120000.0;senza_impegno;0
2667613;2025;DD 3042/2025;;senza_impegno;0
2667593;2025;DD 3041/2025;;impegno_perso;0
2667608;2025;DD 3039/2025;;senza_impegno;0
2667606;2025;DD 3037/2025;;senza_impegno;0
2667615;2025;DD 3036/2025;;senza_impegno;0
2667575;2025;DD 3031/2025;;impegno_perso;0
2667529;2025;DD 2995/2025;;impegno_perso;0
2667536;2025;DD 2998/2025;39650.0;impegno_perso;0
2667546;2025;DD 3006/2025;;senza_impegno;0
2667452;2025;DD 2990/2025;;senza_impegno;0
2667414;2025;DD 2964/2025;19340.75;impegno_perso;0
2667440;2025;DD 2963/2025;3500.0;senza_impegno;0
2671660;2025;DD 4948/2025;;impegno_perso;0
2671680;2025;DD 4946/2025;34976.67;impegno_perso;1
2671669;2025;DD 4945/2025;200000.0;impegno_perso;1
2671681;2025;DD 4942/2025;;senza_impegno;0
2671641;2025;DD 4939/2025;;senza_impegno;0
2671594;2025;DD 4921/2025;76000.0;senza_impegno;0
2671560;2025;DD 4923/2025;60987.8;impegno_perso;0
2671592;2025;DD 4922/2025;;senza_impegno;0
2671563;2025;DD 4920/2025;744965.81;impegno_perso;0
2671551;2025;DD 4915/2025;1076.04;impegno_perso;1
2671546;2025;DD 4913/2025;182218.48;senza_impegno;0
2671545;2025;DD 4905/2025;;senza_impegno;0
2671521;2025;DD 4899/2025;822.61;senza_impegno;0
2671363;2025;DD 4819/2025;17896.94;impegno_perso;1
2671373;2025;DD 4853/2025;;senza_impegno;0
2671392;2025;DD 4851/2025;10000.0;senza_impegno;0
2671385;2025;DD 4847/2025;;impegno_perso;0
2671382;2025;DD 4846/2025;16470.0;impegno_perso;0
2671387;2025;DD 4842/2025;5873.74;impegno_perso;0
2671388;2025;DD 4841/2025;;impegno_perso;0
2671348;2025;DD 4829/2025;298465.13;impegno_perso;1
2671316;2025;DD 4823/2025;;impegno_perso;0
2671306;2025;DD 4815/2025;;impegno_perso;0
2671283;2025;DD 4809/2025;297.0;impegno_perso;1
2671282;2025;DD 4798/2025;50000.0;senza_impegno;0
2671275;2025;DD 4796/2025;12500.0;senza_impegno;0
2671274;2025;DD 4793/2025;2557.5;impegno_perso;1
2671266;2025;DD 4780/2025;83000.0;impegno_perso;0
2671263;2025;DD 4779/2025;;impegno_perso;0
2671131;2025;DD 4744/2025;70000.0;impegno_perso;0
2671119;2025;DD 4755/2025;46192.0;senza_impegno;0
2671128;2025;DD 4754/2025;25000.0;impegno_perso;0
2671161;2025;DD 4750/2025;20000.0;impegno_perso;0
2671155;2025;DD 4747/2025;;senza_impegno;0
2671077;2025;DD 4725/2025;3000.0;senza_impegno;0
2671048;2025;DD 4720/2025;581.25;impegno_perso;0
2671076;2025;DD 4719/2025;5000.0;senza_impegno;0
2671100;2025;DD 4718/2025;;senza_impegno;0
2671051;2025;DD 4714/2025;;senza_impegno;0
2671053;2025;DD 4709/2025;;senza_impegno;0
2670956;2025;DD 4675/2025;;senza_impegno;0
2670984;2025;DD 4666/2025;;impegno_perso;0
2670974;2025;DD 4665/2025;403.75;impegno_perso;0
2670995;2025;DD 4662/2025;344.25;impegno_perso;0
2670958;2025;DD 4661/2025;480.25;impegno_perso;0
2670985;2025;DD 4660/2025;311.25;impegno_perso;0
2670998;2025;DD 4659/2025;3599.0;impegno_perso;1
2670970;2025;DD 4654/2025;129000.0;senza_impegno;0
2670938;2025;DD 4646/2025;;senza_impegno;0
2670940;2025;DD 4643/2025;;senza_impegno;0
2670913;2025;DD 4639/2025;;impegno_perso;0
2670937;2025;DD 4636/2025;;impegno_perso;0
2670944;2025;DD 4635/2025;;impegno_perso;0
2670915;2025;DD 4633/2025;;impegno_perso;0
2670946;2025;DD 4625/2025;29280.0;impegno_perso;0
2670934;2025;DD 4618/2025;;senza_impegno;0
2670910;2025;DD 4606/2025;;senza_impegno;0
2670863;2025;DD 4587/2025;859768.48;impegno_perso;1
2670893;2025;DD 4577/2025;125599.0;impegno_perso;0
2670842;2025;DD 4575/2025;184750.0;senza_impegno;0
2670839;2025;DD 4572/2025;53000.0;senza_impegno;0
2670886;2025;DD 4570/2025;10000.0;senza_impegno;0
2670858;2025;DD 4564/2025;;senza_impegno;0
2670825;2025;DD 4558/2025;;impegno_perso;1
2670773;2025;DD 4549/2025;2400.0;senza_impegno;0
2670816;2025;DD 4548/2025;12200.0;senza_impegno;0
2670784;2025;DD 4543/2025;35000.0;impegno_perso;0
2670778;2025;DD 4537/2025;9995.0;impegno_perso;0
2670814;2025;DD 4525/2025;400000.0;impegno_perso;1
2670730;2025;DD 4532/2025;175.01;impegno_perso;0
2670703;2025;DD 4522/2025;34934978.93;impegno_perso;0
2670745;2025;DD 4514/2025;160000.0;impegno_perso;0
2670664;2025;DD 4513/2025;1820.85;impegno_perso;0
2670708;2025;DD 4509/2025;;impegno_perso;0
2670705;2025;DD 4508/2025;81000.0;senza_impegno;0
2670758;2025;DD 4502/2025;190.02;impegno_perso;1
2670733;2025;DD 4496/2025;;impegno_perso;0
2670739;2025;DD 4495/2025;6300.0;senza_impegno;0
2670619;2025;DD 4482/2025;19000.0;senza_impegno;0
2670655;2025;DD 4472/2025;15000.0;senza_impegno;0
2670620;2025;DD 4462/2025;;senza_impegno;0
2670635;2025;DD 4453/2025;2635.2;impegno_perso;1
2670583;2025;DD 4424/2025;;impegno_perso;0
2670585;2025;DD 4416/2025;;senza_impegno;0
2670574;2025;DD 4412/2025;2858518.26;impegno_perso;0
2670567;2025;DD 4406/2025;4994.56;impegno_perso;1
2670563;2025;DD 4403/2025;24000.0;impegno_perso;0
2670562;2025;DD 4401/2025;;impegno_perso;0
2670529;2025;DD 4392/2025;130000.0;impegno_perso;0
2670526;2025;DD 4388/2025;;senza_impegno;0
2670556;2025;DD 4382/2025;;senza_impegno;0
2670549;2025;DD 4370/2025;25000.0;impegno_perso;0
2670543;2025;DD 4367/2025;;senza_impegno;0
2670518;2025;DD 4363/2025;;impegno_perso;0
2670517;2025;DD 4358/2025;87685.0;impegno_perso;0
2670441;2025;DD 4355/2025;12015.54;impegno_perso;1
2670501;2025;DD 4354/2025;271594.88;impegno_perso;0
2670456;2025;DD 4351/2025;8821.34;impegno_perso;1
2670407;2025;DD 4350/2025;149886.45;impegno_perso;0
2670483;2025;DD 4349/2025;;impegno_perso;0
2670392;2025;DD 4348/2025;461.86;impegno_perso;0
2670466;2025;DD 4331/2025;;senza_impegno;0
2670415;2025;DD 4339/2025;;senza_impegno;0
2670426;2025;DD 4336/2025;;senza_impegno;0
2670452;2025;DD 4328/2025;63000.0;impegno_perso;1
2670494;2025;DD 4323/2025;37000.0;senza_impegno;0
2670413;2025;DD 4319/2025;1200.0;senza_impegno;0
2670504;2025;DD 4310/2025;;senza_impegno;0
2670454;2025;DD 4307/2025;1560.0;impegno_perso;1
2670360;2025;DD 4297/2025;150000.0;senza_impegno;0
2670355;2025;DD 4292/2025;10000.0;senza_impegno;0
2670374;2025;DD 4287/2025;;senza_impegno;0
2670352;2025;DD 4285/2025;1793.0;impegno_perso;1
2670368;2025;DD 4283/2025;2850.0;senza_impegno;0
2670371;2025;DD 4280/2025;;senza_impegno;0
2670325;2025;DD 4273/2025;3453.73;impegno_perso;0
2670351;2025;DD 4272/2025;;senza_impegno;0
2670311;2025;DD 4269/2025;653.41;impegno_perso;0
2670301;2025;DD 4268/2025;43700.0;senza_impegno;0
2670294;2025;DD 4260/2025;2450.0;impegno_perso;0
2670277;2025;DD 4255/2025;;senza_impegno;0
2670274;2025;DD 4248/2025;;senza_impegno;0
2670279;2025;DD 4246/2025;;senza_impegno;0
2670299;2025;DD 4245/2025;;senza_impegno;0
2670292;2025;DD 4244/2025;;senza_impegno;0
2670262;2025;DD 4243/2025;;impegno_perso;0
2670282;2025;DD 4242/2025;220135.8;impegno_perso;0
2670271;2025;DD 4230/2025;35000.0;senza_impegno;0
2670188;2025;DD 4223/2025;3800.0;impegno_perso;1
2670240;2025;DD 4220/2025;;impegno_perso;0
2670225;2025;DD 4213/2025;;impegno_perso;0
2670165;2025;DD 4210/2025;205000.0;impegno_perso;0
2670150;2025;DD 4207/2025;16660.0;impegno_perso;1
2670163;2025;DD 4206/2025;5015.0;impegno_perso;1
2670169;2025;DD 4205/2025;6225.0;impegno_perso;1
2670154;2025;DD 4204/2025;11625.0;impegno_perso;1
2670171;2025;DD 4203/2025;9605.0;impegno_perso;1
2670151;2025;DD 4202/2025;6885.0;impegno_perso;1
2670172;2025;DD 4201/2025;4590.0;impegno_perso;1
2670173;2025;DD 4200/2025;8075.0;impegno_perso;1
2670158;2025;DD 4199/2025;;senza_impegno;0
2670166;2025;DD 4197/2025;12500.0;impegno_perso;0
2670152;2025;DD 4196/2025;12500.0;impegno_perso;0
2670160;2025;DD 4184/2025;10000.0;impegno_perso;0
2670143;2025;DD 4181/2025;6000.0;impegno_perso;0
2670105;2025;DD 4173/2025;;impegno_perso;0
2670104;2025;DD 4171/2025;110.66;impegno_perso;1
2670111;2025;DD 4169/2025;366.0;impegno_perso;1
2670121;2025;DD 4164/2025;;impegno_perso;0
2670081;2025;DD 4153/2025;65895.0;impegno_perso;0
2670095;2025;DD 4147/2025;;senza_impegno;0
2670089;2025;DD 4145/2025;;impegno_perso;0
2670014;2025;DD 4130/2025;;impegno_perso;0
2670022;2025;DD 4128/2025;1500000.0;senza_impegno;0
2670023;2025;DD 4114/2025;;impegno_perso;0
2670076;2025;DD 4113/2025;1469682.16;impegno_perso;0
2669914;2025;DD 4095/2025;25000.0;senza_impegno;0
2669918;2025;DD 4087/2025;;impegno_perso;1
2669902;2025;DD 4083/2025;22715.0;impegno_perso;0
2669900;2025;DD 4074/2025;;senza_impegno;0
2669870;2025;DD 4064/2025;;senza_impegno;0
2669877;2025;DD 4058/2025;1000.0;senza_impegno;0
2669869;2025;DD 4055/2025;2883.62;senza_impegno;0
2669865;2025;DD 4040/2025;8869.4;senza_impegno;0
2669868;2025;DD 4052/2025;76543.74;senza_impegno;1
2669861;2025;DD 4045/2025;454104.91;impegno_perso;1
2669898;2025;DD 4039/2025;;impegno_perso;0
2669779;2025;DD 4031/2025;;senza_impegno;0
2669793;2025;DD 4025/2025;;impegno_perso;1
2669770;2025;DD 4021/2025;15098966.24;impegno_perso;0
2669729;2025;DD 4016/2025;;senza_impegno;0
2669737;2025;DD 4012/2025;;senza_impegno;0
2669734;2025;DD 4006/2025;1360.0;impegno_perso;1
2669738;2025;DD 4004/2025;2465.0;impegno_perso;1
2669832;2025;DD 4005/2025;2170.0;impegno_perso;1
2669741;2025;DD 4003/2025;3315.0;impegno_perso;1
2669696;2025;DD 3982/2025;199964.63;impegno_perso;0
2669692;2025;DD 3981/2025;30000.0;senza_impegno;0
2669683;2025;DD 3974/2025;24542.59;senza_impegno;0
2669656;2025;DD 3965/2025;9800.0;senza_impegno;0
2672484;2025;DD 5358/2025;50000.0;senza_impegno;0
2672440;2025;DD 5348/2025;11000.0;impegno_perso;0
2672421;2025;DD 5349/2025;61500.0;senza_impegno;0
2672403;2025;DD 5344/2025;400000.0;senza_impegno;0
2672380;2025;DD 5338/2025;148.5;impegno_perso;1
2672400;2025;DD 5311/2025;2359.0;impegno_perso;0
2672348;2025;DD 5309/2025;;senza_impegno;0
2672276;2025;DD 5296/2025;19850.0;impegno_perso;0
2672315;2025;DD 5289/2025;640.0;impegno_perso;0
2672274;2025;DD 5288/2025;1580.0;impegno_perso;1
2672245;2025;DD 5278/2025;35000.0;senza_impegno;0
2672254;2025;DD 5271/2025;999.0;impegno_perso;1
2672163;2025;DD 5255/2025;1139.27;impegno_perso;0
2672157;2025;DD 5237/2025;;impegno_perso;0
2672096;2025;DD 5235/2025;1342.0;senza_impegno;0
2672086;2025;DD 5234/2025;57962.43;senza_impegno;0
2672069;2025;DD 5189/2025;357262.15;impegno_perso;0
2672017;2025;DD 5175/2025;427.0;impegno_perso;1
2672004;2025;DD 5163/2025;16500.0;impegno_perso;0
