dd_numero;capitolo;anno_imp;importo;missione;missione_nome;programma;macro;denominazione;match
DD 8582/2025;002100001007;2026;10.000,00;01;Servizi istituzionali, generali e di gestione;1;3;CIRCOSCRIZIONI COMUNALI - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8582/2025;014200000007;2026;69.428,00;01;Servizi istituzionali, generali e di gestione;5;3;GESTIONE DEI BENI DEMANIALI E PATRIMONIALI - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8582/2025;017500004001;2026;33.199,20;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 030;exact
DD 8582/2025;048600001006;2026;2.830,40;05;Tutela e valorizzazione dei beni e attività culturali;2;3;BIBLIOTECHE CIVICHE - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8582/2025;075500001006;2026;7.704,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;AMBIENTE - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8598/2025;098700008001;2025;17.080,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E ATTIVITA' PRODUTTIVE - ACQUISTO DI SERVIZI - GESTIONE E SISTEMAZIONE AREE MERCATALI - MANUTENZIONE E GESTIONE ATTREZZATURE DIVERSE E SERVIZI DIVERSI PER IL COMMERCIO - settore 016;exact
DD 8604/2025;003300003001;2025;4.675,04;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. AMM.VO - RAPPORTI CON LE ASSOCIAZIONI E CERIMONIALE - ACQUISTO DI MATERIALI - MATERIALI VARI - settore 001;exact
DD 8620/2025;086300011001;2025;7.083,42;12;Diritti sociali, politiche sociali e famiglia;4;3;SERVIZI SOCIALI - PRESTAZIONI DI SERVIZI - STRANIERI E E MINORANZE ETNICHE - settore 019;exact
DD 8620/2025;086300027001;2026;21.250,26;12;Diritti sociali, politiche sociali e famiglia;4;3;SERVIZI SOCIALI - PRESTAZIONI DI SERVIZI - PROGETTI DI INCLUSIONE SOCIALE, OCCUPAZIONALE E DI ACCOGLIENZA - settore 019;exact
DD 8622/2025;152160012001;2025;18.300,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;2;VERDE PUBBLICO - ACQUISTI PER RIQUALIFICAZIONE AREE VERDI - VEDASI CAP. 37450040 ENTRATA - sett. 046;exact
DD 8622/2025;152160006001;;;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;2;GESTIONE VERDE - ACQUISTI - PIANTAMENTI DI ALBERI - VEDASI CAP. 37450040 ENTRATA - Settore 046;base9-multi
DD 8636/2025;003300003001;2025;12.810,00;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. AMM.VO - RAPPORTI CON LE ASSOCIAZIONI E CERIMONIALE - ACQUISTO DI MATERIALI - MATERIALI VARI - settore 001;exact
DD 8640/2025;157900004001;2025;;12;Diritti sociali, politiche sociali e famiglia;7;2;SERVIZI SOCIALI - ACQUISTI PER ATTIVITA' SFEP - VEDASI CAP. 046500112 E - SETT. 019;exact
DD 8642/2025;148200006001;2025;9,99;11;Soccorso civile;1;2;PROTEZIONE CIVILE - ACQUISTO MATERIALI VARI ED ATTREZZATURE TECNICHE - SETT. 028;exact
DD 8647/2025;118630008001;2025;44.593,20;01;Servizi istituzionali, generali e di gestione;8;2;SISTEMI INFORMATIVI - PN METRO PLUS - SERVIZI DIGITALI ALLA PERSONA - TO1.1.2.1.A - VEDASI CAP.032500002001 ENTRATA - SETT.27;exact
DD 8657/2025;108500002004;2025;61.095,64;01;Servizi istituzionali, generali e di gestione;1;2;ORGANI ISTITUZIONALI PARTECIPAZIONE E DECENTRAMENTO - MANUTENZIONE STRAORDINARIA - settore 030;exact
DD 8657/2025;108500002004;2025;3.559,44;01;Servizi istituzionali, generali e di gestione;1;2;ORGANI ISTITUZIONALI PARTECIPAZIONE E DECENTRAMENTO - MANUTENZIONE STRAORDINARIA - settore 030;exact
DD 8658/2025;114000001001;2025;249.981,60;01;Servizi istituzionali, generali e di gestione;4;2;SISTEMI INFORMATIVI - PROGETTO OTTIMIZZAZIONE GESTIONE ENTRATE TRIBUTARIE - ACQUISTO DI SERVIZI FINANZIATO DA FONDAZIONE COMPAGNIA DI SAN PAOLO - VEDASI CAP. 37800016 ENTRATA - sett. 027;exact
DD 8681/2025;136100010002;2025;20.592,19;06;Politiche giovanili, sport e tempo libero;1;2;PNRR M5C2-I2.2 CUP C12H22000010006 PIU A26 - MANUTENZIONE STRAORDINARIA DIFFUSA PISCINE LOMBARDIA E FRANZOJ - S.R.E. IVA - VEDASI CAP. 31520008 ENTRATA - SETT 62;exact
DD 8681/2025;136100010002;2025;;06;Politiche giovanili, sport e tempo libero;1;2;PNRR M5C2-I2.2 CUP C12H22000010006 PIU A26 - MANUTENZIONE STRAORDINARIA DIFFUSA PISCINE LOMBARDIA E FRANZOJ - S.R.E. IVA - VEDASI CAP. 31520008 ENTRATA - SETT 62;exact
DD 8707/2025;063320005002;2026;38.064,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;PONTI - VIE D'ACQUA - INFRASTRUTTURE - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - settore 034;exact
DD 8718/2025;002400016001;2025;1.526,00;01;Servizi istituzionali, generali e di gestione;1;3;CIRCOSCRIZIONI COMUNALI - PRESTAZIONI DI SERVIZI - RIMOZIONE RIFIUTI - sett. 091;exact
DD 8740/2025;163400028002;2025;39.999,99;01;Servizi istituzionali, generali e di gestione;8;2;"APP. AVANZO ACCANTONAMENTI 1526 - ACQUISIZIONE STRUMENTAZIONI TECNOLOGICHE PER ATTIVITA' DI IMPLEMENTAZIONE DEL ""PROGETTO DRONI""- sett. 029";base9-multi
DD 8744/2025;108400502001;2025;17.629,00;01;Servizi istituzionali, generali e di gestione;1;2;APPLICAZIONE AVANZO INVESTIMENTI 1547 - GABINETTO DEL SINDACO - ACQUISTO ATTREZZATURE CENTRO STAMPA - Sett. 001;exact
DD 8745/2025;004300032003;2026;;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - PRESTAZIONI DI SERVIZI - URBAN FOOD POLICY - settore 113;exact
DD 8745/2025;004300032003;2027;;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - PRESTAZIONI DI SERVIZI - URBAN FOOD POLICY - settore 113;exact
DD 8745/2025;004300032003;2028;;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - PRESTAZIONI DI SERVIZI - URBAN FOOD POLICY - settore 113;exact
DD 8745/2025;004300053001;2027;;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - PRESTAZIONI DI SERVIZI - FORMAZIONE DOCUMENTAZIONE SENSIBILIZZAZIONE LOCALE E ATTIVITA' DI ORIENTAMENTO;exact
DD 8745/2025;004300053001;2028;;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - PRESTAZIONI DI SERVIZI - FORMAZIONE DOCUMENTAZIONE SENSIBILIZZAZIONE LOCALE E ATTIVITA' DI ORIENTAMENTO;exact
DD 8745/2025;004300070001;2025;15.762,60;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - ACQUISTO DI BENI E SERVIZI - AICS MAECI - PROGETTO ESPRIT - SENEGAL - VEDASI CAP. 011480002 ENTRATA - SET. 113 - 1600;exact
DD 8745/2025;004300070002;2026;10.000,00;19;Relazioni internazionali;1;3;COOPERAZIONE INTERNAZIONALE E PACE - ACQUISTO DI BENI E SERVIZI - AICS MAECI - PROGETTO ESPRIT - SENEGAL - INTERINALI - VEDASI CAP. 011480002 ENTRATA - SET. 004 - 1600;base9-multi
DD 8748/2025;097500004005;2025;18.500,00;14;Sviluppo economico e competitività;3;3;TRANSIZIONE ECOLOGICA FONDI ACQUISTO DI BENI E SERVIZI - PROGETTO LET'S GOV - VEDASI CAP. 012700002 ENTRATA - Set.068;exact
DD 8748/2025;097500004006;2025;36.500,00;14;Sviluppo economico e competitività;3;3;APP. AVANZO TRASFERIMENTI 1473- TRANSIZIONE ECOLOGICA FONDI EUROPEI- ACQUISTO DI BENI E SERVIZI - PROGETTO LET'S GOV - VEDASI CAP. 012700002 ENTRATA - Set.068;exact
DD 8748/2025;097200038001;2025;20.000,00;14;Sviluppo economico e competitività;3;3;INNOVAZIONE FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO COFARM4CITIES - VEDASI CAP. 12500070001 ENTRATA - settore 068;exact
DD 8748/2025;004300066001;2025;4.800,20;19;Relazioni internazionali;1;3;FONDI EUROPEI - PRESTAZIONI DI SERVIZI - PROGETTO EUROPEO COFARM4CITIES - FINANZ. MINISTERO - VEDASI CAP. 5100011 ENTRATA - sett. 068;exact
DD 8749/2025;136100012002;2025;28.218,60;06;Politiche giovanili, sport e tempo libero;1;2;APP. AVANZO INVESTIMENTI 1547- CENTRI SPORTIVI - ACQUISTO MATERIALE VARIO - S.R.E. IVA - Sett. 10 - R. IVA;exact
DD 8766/2025;108630001002;2026;28.359,27;01;Servizi istituzionali, generali e di gestione;1;2;APP. AVANZO MUTUI - AXTO VALLETTE - MANUTENZIONE STRAORDINARIA COPERTURA E FACCIATE EDIFICIO PIAZZA MONTALE N.10-12 - Settore 030;exact
DD 8782/2025;132200004003;2025;26.755,82;05;Tutela e valorizzazione dei beni e attività culturali;2;2;PNRR M5C2-I2.2 CUP C14H22000020006 PIU A2 -ACQUISTO ATTREZZATURE INFORMATICHE, IMPIANTI AUDIOVISIVI E SISTEMA DI VIDEOSORVEGLIANZA PER LE BIBLIOTECHE CIVICHE TORINESI - VED. CAP. 31520008 E. - S. 25;exact
DD 8828/2025;026900008001;2026;;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SERVIZI DI ENDPOINT MANAGEMENT ASSISTENZA PDL - settore 027;exact
DD 883/2025;136100002004;2025;29.943,68;06;Politiche giovanili, sport e tempo libero;1;2;IMPIANTI SPORTIVI - MANUTENZIONE STRAORDINARIA - S.R.E. IVA - settore 062 - R.IVA;exact
DD 8831/2025;087530002001;2026;8.296,00;12;Diritti sociali, politiche sociali e famiglia;7;3;SERVIZI SOCIALI - FORMAZIONE DEGLI OPERATORI SOCIALI - PRESTAZIONI DI SERVIZI - ATTIVITA' DIDATTICHE - VEDASI CAP.15400 006 ENTRATA - settore 019;exact
DD 8831/2025;087530002001;2027;8.296,00;12;Diritti sociali, politiche sociali e famiglia;7;3;SERVIZI SOCIALI - FORMAZIONE DEGLI OPERATORI SOCIALI - PRESTAZIONI DI SERVIZI - ATTIVITA' DIDATTICHE - VEDASI CAP.15400 006 ENTRATA - settore 019;exact
DD 8895/2025;157400005005;2025;85.314,60;12;Diritti sociali, politiche sociali e famiglia;7;2;APP. AVANZO LEGGI 900 - ACQUISTO BENI IMMOBILI - VEDASI CAP. 29400000 ENTRATA - sett.019;exact
DD 8896/2025;148250005002;2025;36.600,00;11;Soccorso civile;1;2;PROTEZIONE CIVILE - FONDAZIONE CRT - AMMODERNAMENTO DEL SISTEMA DI TELECOMUNICAZIONI ALTERNATIVE DI EMRGENZA DELLA STRUTTURA COMUNALE DELLA PROT. CIVILE DELLA CITTA' - V. CAP. 037800015 E - sett. 028;exact
DD 8900/2025;054300003002;2026;93.593,87;06;Politiche giovanili, sport e tempo libero;1;3;PISCINE APERTE AL PUBBLICO TENNIS E PATTINAGGIO SU GHIACCIO - ACQUISTO DI MATERIALI - S.R.E. IVA - MATERIALI VARI - settore 005;exact
DD 8905/2025;056720011002;2026;37.924,43;01;Servizi istituzionali, generali e di gestione;6;3;INFRASTRUTTURE PER IL COMMERCIO E LO SPORT - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA - settore 062 - R.IVA;exact
DD 8939/2025;048800026001;2025;20.000,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;BIBLIOTECHE CIVICHE - ACQUISTO DI SERVIZI - TRASPORTI E TRASLOCHI - settore 025;exact
DD 8939/2025;048800026001;2026;85.000,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;BIBLIOTECHE CIVICHE - ACQUISTO DI SERVIZI - TRASPORTI E TRASLOCHI - settore 025;exact
DD 894/2025;038600005001;2025;14.352,69;04;Istruzione e diritto allo studio;6;3;SCUOLE MATERNE - ACQUISTO DI SERVIZI - PULIZIA - ASSISTENZA EDUCATIVA - SERVIZI ACCESSORI - settore 007;exact
DD 8944/2025;144500001006;2025;8.258,47;08;Assetto del territorio ed edilizia abitativa;1;2;ATTUAZIONE LEGGI NN. 167/62-865/71-10/77-457/78 - OPERE DI URB. PRIM. E SEC. RESTAURI DEL PATRIMONIO COM.LE E RISANAMENTO DI COMPLESSI EDILIZI - VEDANSI CAPP. 36200001/002/003/004/005/006 E - sett 030;exact
DD 8944/2025;144500001006;2026;46.970,00;08;Assetto del territorio ed edilizia abitativa;1;2;ATTUAZIONE LEGGI NN. 167/62-865/71-10/77-457/78 - OPERE DI URB. PRIM. E SEC. RESTAURI DEL PATRIMONIO COM.LE E RISANAMENTO DI COMPLESSI EDILIZI - VEDANSI CAPP. 36200001/002/003/004/005/006 E - sett 030;exact
DD 8970/2025;056720011002;2026;;01;Servizi istituzionali, generali e di gestione;6;3;INFRASTRUTTURE PER IL COMMERCIO E LO SPORT - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA - settore 062 - R.IVA;exact
DD 9008/2025;152000022001;2025;20.497,50;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;5;FPV - PNRR M5C2-I2.2 CUP C18E22000010006 PIU A14-MANUTENZIONE STRAORDINARIA AREE VERDI PARCO TESORIERA E PARCO RIGNON - VEDASI CAP. 31520008 ENTRATA - SETT. 117;base9-multi
DD 9034/2025;155600003001;2025;7.779,20;12;Diritti sociali, politiche sociali e famiglia;3;2;PNRR M5C2-I2.2 CUP C17H22000200006 PIU A24 -INTERVENTO DI MANUTEN. STRAORD. DEL COMPLESSO DELL'EX IRV DI CORSO UNIONE SOVIETICA 220 PER IL POTENZIAMENTO SERVIZI SOCIALI - V. CAP. 31520008 E.- S. 63;exact
DD 9034/2025;155600003001;2026;91.870,86;12;Diritti sociali, politiche sociali e famiglia;3;2;PNRR M5C2-I2.2 CUP C17H22000200006 PIU A24 -INTERVENTO DI MANUTEN. STRAORD. DEL COMPLESSO DELL'EX IRV DI CORSO UNIONE SOVIETICA 220 PER IL POTENZIAMENTO SERVIZI SOCIALI - V. CAP. 31520008 E.- S. 63;exact
DD 9049/2025;136100010002;2025;9.150,00;06;Politiche giovanili, sport e tempo libero;1;2;PNRR M5C2-I2.2 CUP C12H22000010006 PIU A26 - MANUTENZIONE STRAORDINARIA DIFFUSA PISCINE LOMBARDIA E FRANZOJ - S.R.E. IVA - VEDASI CAP. 31520008 ENTRATA - SETT 62;exact
DD 9053/2025;148250005001;2025;13.400,00;11;Soccorso civile;1;2;PROTEZIONE CIVILE - AMMODERNAMENTO TECNOLOGICO DELLA SALA UNITA' DI CRISI - VEDASI CAP. 037800015 ENTRATA - sett. 028;exact
DD 9053/2025;018940003001;2025;20.700,00;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 111;exact
DD 9053/2025;018940003001;2026;5.156,55;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 111;exact
DD 9066/2025;108500002008;2025;143.083,28;01;Servizi istituzionali, generali e di gestione;1;2;APP. AVANZO INVESTIMENTI 741 - ORGANI ISTITUZIONALI PARTECIPAZIONE E DECENTRAMENTO - MANUTENZIONE STRAORDINARIA - settore 030;exact
DD 934/2025;047050004001;2025;10.400,00;12;Diritti sociali, politiche sociali e famiglia;1;3;DIREZIONE ISTRUZIONE - PRESTAZIONI DI SERVIZI - INTERVENTI DI ASSISTENZA SPECIALISTICA A FAVORE DI ALUNNI CON DISABILITA' - settore 007;exact
DD 964/2025;051400014002;2025;52.500,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - INIZIATIVE VARIE DI CARATTERE INTERCULTURALE - VEDASI CAP. 15000006 ENTRATA - settore 045;exact
DD 974/2025;118630008005;2025;37.945,11;01;Servizi istituzionali, generali e di gestione;8;2;SISTEMI INFORMATIVI - PN METRO PLUS - GESTIONE DELLA RELAZIONE CITTADINO - IMPRESE - TO1.1.2.1.E - VEDASI CAP.032500002001 ENTRATA - SETT.27;exact
