cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC;n_aggiudicazioni;agg_importo_aggiudicazione;agg_data_aggiudicazione_definitiva;agg_esito;agg_criterio_aggiudicazione;agg_ribasso_aggiudicazione;agg_num_imprese_offerenti;agg_num_imprese_invitate;agg_num_imprese_richiedenti;agg_id_aggiudicazione;n_aggiudicatari;aggiudicatario_cf;aggiudicatario_denominazione;aggiudicatario_ruolo;aggiudicatari_tutti;dd_numeri;n_dd
B6F4803EAF;B1D4011AB2;CONSIP_ORDINE_8541532;ENTERPRISE AGREEMENT 9 CITTÀ DI TORINO;3175113.25;1;ACQUISTO LICENZE MICROSOFT - CONVENZIONE EA9;3175113.25;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-21;2025-05-21;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;5;72500000-0;SERVIZI INFORMATICI;1;;;;2025-05-21;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-21;0;1;3175113.25;2025-05-27;AGGIUDICATA;;0.0;;;;16459842;1;00488410010;TIM S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"TIM S.P.A. (00488410010; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 8516/2025;1
B6CF063B2E;;CONSIP_ORDINE_8546755;ORDINE DIRETTO;13050.0;1;FORNITURA DI STIVALETTI ESTIVI;13050.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-13;2025-05-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;5;35811300-5;UNIFORMI PER MILITARI;1;;;;2025-05-12;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-05-12;0;1;13050.0;2025-12-31;AGGIUDICATA;;0.0;;;;16315059;1;02688080031;PIERROT DI BALLARDINI DAVIDE;OPERATORE ECONOMICO MONOSOGGETTIVO;"PIERROT DI BALLARDINI DAVIDE (02688080031; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B6C6277D10;;CONSIP_RDO_5336381;FORNITURA DI SHOPPER TORINO COMPRA VICINO PER LA CAMPAGNA DI PROMOZIONE E VALORIZZAZIONE DELL'ECONOMIA DI PROSSIMITÀ;10305.0;1;FORNITURA DI SHOPPER TORINO COMPRA VICINO PER LA CAMPAGNA DI PROMOZIONE E VALORIZZAZIONE DELL'ECONOMIA DI PROSSIMITÀ;10305.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-09;2025-05-08;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;5;18936000-9;BORSE IN TESSUTO;1;;;;2025-05-08;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-08;0;1;10305.0;2025-05-08;AGGIUDICATA;;0.0;;;;16280990;1;10701600016;SERICRAFT LAB SNC DI RICHIARDONE PAOLO E C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"SERICRAFT LAB SNC DI RICHIARDONE PAOLO E C. (10701600016; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2890/2025;1
B66D4ED5BD;;CONSIP_RDO_5188355;SERVIZIO EDUCATIVA DI STRADA;56884.07;1;SERVIZIO EDUCATIVA DI STRADA;56884.07;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-15;2025-04-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;5;98133000-4;SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE;1;;;;2025-04-09;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-04-09;0;1;56884.07;2025-04-09;AGGIUDICATA;;0.0;;;;15944221;2;05255310012;COOPERATIVA SOCIALE EDUCATORI DI TERRITORIO - SOCIETA' COOPERATIVA SOCIALE ONLUS SIGLABILE COOP. SOCIALE E.T. - S.C.S. ONLUS;MANDATARIA;"COOPERA UISP - SOCIETA' COOPERATIVA SPORTIVA DILETTANTISTICA (07439100012; MANDANTE) | COOPERATIVA SOCIALE EDUCATORI DI TERRITORIO - SOCIETA' COOPERATIVA SOCIALE ONLUS SIGLABILE COOP. SOCIALE E.T. - S.C.S. ONLUS (05255310012; MANDATARIA)";DD 3828/2025;1
B701D536A4;;CONSIP_RDO_5381154;FORNITURA DI CANCELLERIA VARIA PER LA CONSULTAZIONE REFERENDARIA DELL'8 E 9 GIUGNO 2025;14613.96;1;FORNITURA DI CANCELLERIA VARIA PER LA CONSULTAZIONE REFERENDARIA DELL'8 E 9 GIUGNO 2025;14613.96;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-27;2025-05-24;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;5;30192700-8;CANCELLERIA;1;;;;2025-05-24;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-05-24;0;1;14613.96;2025-05-24;AGGIUDICATA;;0.0;;;;16511587;1;07888140014;CARTA & INCHIOSTRO S.A.S. DI GABRIELE BUSCAGLIA E C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CARTA & INCHIOSTRO S.A.S. DI GABRIELE BUSCAGLIA E C. (07888140014; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 3208/2025;1
B6D1C8134B;;PCP-20250512-11923;PNRR - MISS.M5C2 - MISURA3 - INVEST.3.1 - SPORT ED INCLUSIONE - CENTRO PER L'EDUCAZIONE SPORTIVA ED AMBIENTALE MEISINO CLUSTER 1 CITTADELLA DELLO SPORT - AFFIDAMENTO PER ESECUZIONE DI LAVORI PER ALLACCIAMENTO IDRICO PDP DELL'EDIFICIO TETTOIA/MAGAZZINO;1630.0;1;PNRR - MISS.M5C2 - MISURA3 - INVEST.3.1 - SPORT ED INCLUSIONE - CENTRO PER L'EDUCAZIONE SPORTIVA ED AMBIENTALE MEISINO CLUSTER 1 CITTADELLA DELLO SPORT - AFFIDAMENTO PER ESECUZIONE DI LAVORI PER ALLACCIAMENTO IDRICO PDP DELL'EDIFICIO TETTOIA/MAGAZZINO;1630.0;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-13;;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;5;45332200-5;LAVORI IDRAULICI;1;;;;2025-05-12;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-12;1;1;1630.0;2025-05-12;AGGIUDICATA;;0.0;;;;16325775;1;07937540016;SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A.;;"SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A. (07937540016; )";DD 4285/2025;1
B6B6ABEFB2;;CONSIP_RDO_5316606;FORNITURA CODICI PENALI, PROCEDURE PENALI, TULPS;5606.25;1;FORNITURA CODICI PENALI, CODICI DI PROCEDURA PENALI E TULPS;5606.25;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-06;2025-05-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;5;22100000-1;LIBRI, OPUSCOLI E PIEGHEVOLI;1;;;;2025-05-05;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-05;0;1;5606.25;2025-05-19;AGGIUDICATA;;0.0;;;;16220941;1;00722360153;CASA EDITRICE LIBRARIA ULRICO HOEPLI SOC. PER AZIONI E PIU' BREVE MENTE HOEPLI SPA;OPERATORE ECONOMICO MONOSOGGETTIVO;"CASA EDITRICE LIBRARIA ULRICO HOEPLI SOC. PER AZIONI E PIU' BREVE MENTE HOEPLI SPA (00722360153; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2790/2025;1
B6D8A1D722;;PCP-20250513-15669;PTE DI SERVIZI_GESTIONE PRATICHE EDILIZIE - FASE 4;397818.33;1;PTE DI SERVIZI_GESTIONE PRATICHE EDILIZIE - FASE 4;397818.33;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-30;;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;5;72500000-0;SERVIZI INFORMATICI;1;;;;2025-05-14;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-14;0;1;397818.33;2025-05-13;AGGIUDICATA;;0.0;;;;16352228;1;01995120019;CONSORZIO PER IL SISTEMA INFORMATIVO*(CSI PIEMONTE);;"CONSORZIO PER IL SISTEMA INFORMATIVO*(CSI PIEMONTE) (01995120019; )";DD 3231/2025;1
B6ECEA67BE;;CONSIP_RDO_5356388;SERVIZIO TECNICO DI RILIEVO E ISPEZIONE TRAMITE SISTEMA UAS (DRONI) DI UN VESPAIO NON AERATO PRESSO IL FABBRICATO DI STRADA DELLE CACCE 36;7900.0;1;SERVIZIO TECNICO DI RILIEVO E ISPEZIONE TRAMITE SISTEMA UAS (DRONI) DI UN VESPAIO NON AERATO PRESSO IL FABBRICATO DI STRADA DELLE CACCE 36;7900.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-20;2025-05-19;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;5;79311200-9;SERVIZI DI ESECUZIONE DI INDAGINI;1;;;;2025-05-19;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-05-19;1;1;7900.0;2025-05-19;AGGIUDICATA;;0.0;;;;16430322;1;10397120964;NETF MILANO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;OPERATORE ECONOMICO MONOSOGGETTIVO;"NETF MILANO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA (10397120964; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 3385/2025;1
B6C298923B;;CONSIP_ORDINE_8539059;SUPPORTO SPECIALISTICO PER REFERENDUM;5000.0;1;SUPPORTO SPECIALISTICO PER REFERENDUM;5000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-08;2025-05-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;5;72315000-6;SERVIZI DI GESTIONE E SUPPORTO DI RETI DI TRASMISSIONE DATI;1;;;;2025-05-07;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-07;0;1;5000.0;2025-05-12;AGGIUDICATA;;0.0;;;;16267168;1;05032840968;MATICMIND S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"MATICMIND S.P.A. (05032840968; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2836/2025;1
B6EB1C4207;;CONSIP_RDO_5250641;SERVIZIO DI GESTIONE E PROGETTAZIONE SPECIFICA DEL CENTRO PER LE FAMIGLIE ALLOGGIO 4. PERIODO 2025-2027;70467.56;1;SERVIZIO GESTIONE E PROGETTAZIONE SPECIFICA CENTRO PER LE FAMIGLIE ALLOGGIO 4. PERIODO 2025-2027;70467.56;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-20;2025-05-19;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;5;98133000-4;SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE;1;;;;2025-05-19;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-05-19;0;1;70467.56;2025-05-07;AGGIUDICATA;;0.0;;;;16423938;1;05787230019;GIULIANO ACCOMAZZI - SOCIETA' COOPERATIVA SOCIALE SIGLABILE G.ACCOMAZZI - S.C.S.;OPERATORE ECONOMICO MONOSOGGETTIVO;"GIULIANO ACCOMAZZI - SOCIETA' COOPERATIVA SOCIALE SIGLABILE G.ACCOMAZZI - S.C.S. (05787230019; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 3829/2025;1
B6D102F886;;CONSIP_RDO_5339689;SERVIZIO DI NOLEGGIO DI VARIE ATTREZZATURE (N. 250 SCAFFALI E N. 30 CARRELLI) UTILI PER L'ALLESTIMENTO DEL POLO LOGISTICO ELETTORALE PER LO SVOLGIMENTO DELLE CONSULTAZIONI REFERENDARIE, INDETTE NELLE DATE DELL' 8 E DEL 9 GIUGNO 2025.;21960.0;1;SERVIZIO DI NOLEGGIO DI VARIE ATTREZZATURE PER ALLESTIMENTO POLO LOGISTICO ELETTORALE - REFERENDUM 2025;21960.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-13;2025-05-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;5;63110000-3;SERVIZI DI MOVIMENTAZIONE E MAGAZZINAGGIO;1;;;;2025-05-12;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-12;0;1;21960.0;2025-05-14;AGGIUDICATA;;0.0;;;;16322785;1;09803370015;CENTRALMAG  S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CENTRALMAG  S.R.L. (09803370015; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2864/2025;1
B714BFDACE;;G00797-ab9c9f37-c499-4816-8cb4-03c90a47bf71;PROCEDURA NEGOZIATA N.31/2025 - MANUTENZIONE STRAORDINARIA SEDI POLIZIA MUNICIPALE, CASERME E COMMISSARIATI ANNO 2024 C.O.: 5208 CUP: C12D24000020004 CPV: 45453000-7 CUI: L00514490010202400599;840000.0;1;PROCEDURA NEGOZIATA N.31/2025 - MANUTENZIONE STRAORDINARIA SEDI POLIZIA MUNICIPALE, CASERME E COMMISSARIATI ANNO 2024 C.O.: 5208 CUP: C12D24000020004 CPV: 45453000-7 CUI: L00514490010202400599;840000.0;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-29;2025-06-18;4;PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;5;45453000-7;LAVORI DI RIPARAZIONE E RIPRISTINO;1;;;;2025-05-29;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;71500.0;LA PARTECIPAZIONE NON È RISERVATA.;L00514490010202400599;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-07-17;0;1;601539.19;2025-07-17;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: CRITERIO DEL MINOR PREZZO;15.666;8;;;17172778;1;02700500040;BARBERIS S.P.A. SOCIETA' BENEFIT;OPERATORE ECONOMICO MONOSOGGETTIVO;"BARBERIS S.P.A. SOCIETA' BENEFIT (02700500040; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 4920/2025|DD 4280/2025|DD 6488/2025;3
B6C3E40A65;;CONSIP_RDO_4993231;INCARICO PROFESSIONALE PER REDAZIONE DEL PROGETTO DI FATTIBILITÀ TECNICO ECONOMICA (PFTE) PER LA REALIZZAZIONE E GESTIONE DEL VIVAIO FORESTALE - COMPLESSO BONAFOUS - CUP C58E2400023001;8795.06;1;INCARICO PROFESSIONALE PER REDAZIONE DEL PROGETTO DI FATTIBILITA' TECNICO ECONOMICA (PFTE) PER LA REALIZZAZIONE E GESTIONE DEL VIVAIO FORESTALE - COMPLESSO BONAFOUS;8795.06;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-09;2025-05-08;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;DF5B39F1-2AAC-4127-AE7A-787DFDF6D427;11 - DIVISIONE AMBIENTE / VERDE / PROTEZIONE CIVILE;2025;5;77230000-1;SERVIZI CONNESSI ALLA SILVICOLTURA;1;;;;2025-05-08;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-05-08;0;1;8795.06;2025-06-30;AGGIUDICATA;;0.0;;;;16272139;1;MNDDVD65A08D205L;MONDINO DAVIDE;OPERATORE ECONOMICO MONOSOGGETTIVO;"MONDINO DAVIDE (MNDDVD65A08D205L; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 4107/2025;1
B6D614C858;;CONSIP_RDO_5344081;FORNITURA DI UNA LINEA DI MERCHANDISING PER LA PROMOZIONE E VALORIZZAZIONE DEI MERCATI CITTADINI;6036.0;1;FORNITURA DI UNA LINEA DI MERCHANDISING PER LA PROMOZIONE E VALORIZZAZIONE DEI MERCATI CITTADINI;6036.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-14;2025-05-13;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;5;18230000-0;INDUMENTI ESTERNI VARI;1;;;;2025-05-13;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-13;0;1;6036.0;2025-05-13;AGGIUDICATA;;0.0;;;;16342558;1;02135030282;ERREBIPROMO SRL;OPERATORE ECONOMICO MONOSOGGETTIVO;"ERREBIPROMO SRL (02135030282; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2977/2025;1
B6D8A8E463;;CONSIP_ORDINE_8552773;ASSISTENZA SISTEMI DI FOTOSEGNALAMENTO;15058.26;1;ASSISTENZA E MANUTENZIONE;15058.26;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-05-15;2025-05-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;5;72500000-0;SERVIZI INFORMATICI;1;;;;2025-05-14;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-05-14;0;1;15058.26;2025-06-10;AGGIUDICATA;;0.0;;;;16352323;1;01596231009;IMPRESA INESISTENTE;OPERATORE ECONOMICO MONOSOGGETTIVO;"IMPRESA INESISTENTE (01596231009; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 3212/2025;1
