cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC
B6A3750CC1;;CONSIP_RDO_5309578;FORNITURA E POSA NUOVI INFISSI AVVISO C.S.E. 2025 M.A.S.E. PRESSO L'IMMOBILE SITO IN CORSO CINCINNATO 115;220000.0;1;FORNITURA E POSA NUOVI INFISSI;220000.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-29;;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;4;44221000-5;FINESTRE, PORTE E ARTICOLI AFFINI;1;;;;2025-04-28;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;F00514490010202500024;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B6A4A1AE17;;CONSIP_RDO_5281734;AFF. DIRETTO (ART. 50 COMMA 1 LETT. B DLGS. 36/2023) DELL'INCARICO PROFESSIONALE PER LA REDAZIONE DELL'APE POST OPERAM, RELATIVO AI LAVORI DI REALIZZAZIONE NUOVO POLO INFANZIA 0-6 CORSO MASSIMO D'AZEGLIO/VIA P.GIURIA FONDI PNRR M4 C1 I1.1 FINANZIATO DALL'UNIONE EUROPEA NEXT GENERATION EU (COD. OPERA 4922 CUP C11B21002270001);6900.08;1;AFF. DIRETTO (ART. 50 COMMA 1 LETT. B DLGS. 36/2023) DELL'INCARICO PROFESSIONALE PER LA REDAZIONE DELL'APE POST OPERAM, RELATIVO AI LAVORI DI REALIZZAZIONE NUOVO POLO INFANZIA 0-6 CORSO MASSIMO D'AZEGLIO/VIA P.GIURIA FONDI PNRR M4 C1 I1.1 FINANZIATO DALL'UNIONE EUROPEA NEXT GENERATION EU (COD. OPERA 4922 CUP C11B21002270001);6900.08;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-29;2025-04-28;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;4;71250000-5;SERVIZI ARCHITETTONICI, DI INGEGNERIA E MISURAZIONE;1;;;;2025-04-28;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-28;0
B68084FEC5;;CONSIP_RDO_5259860;MANUTENZIONE ORDINARIA AREE GIOCO CIRCOSCRIZIONE 7;7789.6;1;SERVIZIO DI MANUTENZIONE AREE GIOCO;7789.6;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-16;2025-04-15;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;4;37535200-9;ATTREZZATURA PER PARCO GIOCHI;1;;;;2025-04-15;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-04-15;0
B68E02C19B;;CONSIP_RDO_5239878;SERVIZIO DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CIRCOSCRIZIONE 6. ANNO 2025;24590.16;1;SERVIZIO DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CIRCOSCRIZIONE 6. ANNO 2025.;24590.16;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-18;2025-04-17;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;4;77310000-6;SERVIZI DI PIANTAGIONE E MANUTENZIONE DI ZONE VERDI;1;;;;2025-04-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-17;0
B6747FC8C5;;CONSIP_RDO_5264910;BIMBI ESTATE 2025;624120.0;3;SERVIZIO DI ATTIVITA' LUDICO DIDATTICHE NELLE SCUOLE DELL'INFANZIA;200760.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-10;2025-05-05;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;4;85320000-8;SERVIZI SOCIALI;1;;;;2025-04-10;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B659A45C1E;;CONSIP_RDO_5224777;SERVIZIO DI STAMPA PER LA PRODUZIONE DI 20.000 POUCHES DA UTILIZZARSI PER LA PLASTIFICAZIONE DEI PERMESSI DISABILI - COMUNE DI TORINO;9800.0;1;STAMPA POUCHES;9800.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-04;2025-04-03;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;79800000-2;SERVIZI DI STAMPA E AFFINI;1;;;;2025-04-03;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-03;0
B6A9E0B363;B363D253E3;G00765-89e33170-d8d6-414f-9de4-2d75d3e06785;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO N. 38/2024 - LOTTO 1 - SEDI ANAGRAFICHE;103056.56;1;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO N. 38/2024 - LOTTO 1 - SEDI ANAGRAFICHE;103056.56;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-29;2025-04-29;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;4;79714000-2;SERVIZI DI SORVEGLIANZA;1;;;;2025-04-29;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-29;0
A069BEEA4C;A0210C4AB8;9675898;FORNITURA BUFFETTERIA;57662.0;1;FORNITURA BUFFETTERIA;57662.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-07;2025-04-07;27;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;4;18410000-6;INDUMENTI SPECIALI;1;;;;2025-04-07;;;;;270.0;3.0;CATALOGO ELETTRONICO ART.57: ACQUISTO DIRETTO;0;;;;;;;;;;;;0;;;;;;;0
B665E6229B;B1614DF739;CONSIP_ORDINE_8487588;B;38670.8;1;NOLEGGIO DI N. 1 VEICOLO MOD. CITROEN C4 1.2 136CV. HYBRID CON ALLESTIMENTO POLIZIA LOCALE CIVETTA PER UNA DURATA DI 60 MESI ED UNA PERCORRENZA CHILOMETRICA LIMITE DI 100.000 KM;38670.8;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-08;2025-04-08;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;34114200-1;AUTOVEICOLI DELLA POLIZIA;1;;;;2025-04-08;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-08;0
B6A4906A55;B363D253E3;G00775-8142aac6-ffbf-4d56-8570-065b8ac34ce4;AFFIDAMENTO DIRETTO IN ADESIONE - PROCEDURA APERTA N. 38/2024 - ACCORDO QUADRO PER SERVIZI DI VIGILANZA ATTIVA E PORTIERATO PER LA CITTÀ DI TORINO LOTTO 1 - CIRCOSCRIZIONE 1;4862.28;1;AFFIDAMENTO DIRETTO IN ADESIONE - PROCEDURA APERTA N. 38/2024 - ACCORDO QUADRO PER SERVIZI DI VIGILANZA ATTIVA E PORTIERATO PER LA CITTÀ DI TORINO LOTTO 1 - CIRCOSCRIZIONE 1;4862.28;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-28;2025-04-28;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;4;79714000-2;SERVIZI DI SORVEGLIANZA;1;;;;2025-04-28;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-28;0
B6930D7359;9124131F14;G00768-56fec4b4-0eef-4976-ac93-1c9ea666de9a;AFFIDAMENTO DIRETTO PER ALLESTIMENTO, DISALLESTIMENTO E PULIZIA SEZIONI ELETTORALI REFERENDUM POPOLARI ABROGATIVI 8-9 GIUGNO 2025 - LOTTO 1;48436.44;1;AFFIDAMENTO DIRETTO PER ALLESTIMENTO, DISALLESTIMENTO E PULIZIA SEZIONI ELETTORALI REFERENDUM POPOLARI ABROGATIVI 8-9 GIUGNO 2025 - LOTTO 1;48436.44;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-18;2025-04-18;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;90910000-9;SERVIZI DI PULIZIA;1;;;;2025-04-18;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-18;0
B694654EE7;;CONSIP_RDO_5162786;SERVIZIO DI SUPPORTO ALLA P.A. PER LA GESTIONE AUTONOMA DI RENDICONTAZIONE, MANAGEMENT E COMUNICAZIONE DI PROGETTI FINANZIATI E FORMAZIONE PERSONALE DIPENDENTE;55800.0;1;SERVIZIO DI SUPPORTO ALLA PUBBLICA AMMINISTRAZIONE FINALIZZATO ALLA GESTIONE AUTONOMA DI RENDICONTAZIONE, MANAGEMENT E COMUNICAZIONE DI PROGETTI FINANZIATI E FORMAZIONE RELATIVA DEL PERSONALE DIPENDENTE;55800.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-23;2025-04-22;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;4;79211200-8;SERVIZI DI STESURA DI RENDICONTI FINANZIARI;1;;;;2025-04-22;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-04-22;0
B6635A75F8;;PCP-20250407-10946;NUOVE PRESE A CONTATORE E ANTINCENDIO IN VIA FREJUS 23;4930.0;1;NUOVE PRESE A CONTATORE E ANTINCENDIO IN VIA FREJUS 23;4930.0;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-08;;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;6D791C02-F25F-4107-99FB-2D0F6063705B;13 - DIVISIONE SERVIZI TECNICI / COORDINAMENTO;2025;4;45332200-5;LAVORI IDRAULICI;1;;;;2025-04-07;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;943.74;;;;;;;1.0;AGGIUDICATA;2025-04-07;1
B6AFB2BCC4;B363D253E3;G00781-50b5cdb6-ee81-4798-bc32-95924ad3413a;AFFIDAMENTO DIRETTO IN ADESIONE - PROCEDURA APERTA N. 38/2024 - ACCORDO QUADRO PER SERVIZI DI VIGILANZA ATTIVA E PORTIERATO PER LA CITTÀ DI TORINO LOTTO 1 - ARCHIVIO STORICO;5699.27;1;AFFIDAMENTO DIRETTO IN ADESIONE - PROCEDURA APERTA N. 38/2024 - ACCORDO QUADRO PER SERVIZI DI VIGILANZA ATTIVA E PORTIERATO PER LA CITTÀ DI TORINO LOTTO 1 - ARCHIVIO STORICO;5699.27;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-30;2025-04-30;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;79714000-2;SERVIZI DI SORVEGLIANZA;1;;;;2025-04-30;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-30;0
B60FCF95D9;;CONSIP_RDO_5190180;SERVIZIO DI ORGANIZZAZIONE, GESTIONE E DIGITALIZZAZIONE DELLA PROVA PRESELETTIVA/SCRITTA DI CONCORSI PUBBLICI DA SVOLGERSI IN PRESENZA;26.0;1;DIGITALIZZAZIONE PROVE CONCORSUALI;26.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-08;2025-06-01;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;F37ADA8A-14AE-41FA-9126-771B7760218A;04 - DIVISIONE PERSONALE;2025;4;79635000-4;SERVIZI DI CENTRI DI VALUTAZIONE PER RECLUTAMENTO;1;;;;2025-03-14;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202500032;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B6734739D0;;CONSIP_RDO_5251668;ACQUISTO DI SPAZI PUBBLICITARI SU QUOTIDIANI, PERIODICI E MEZZI DIGITALI ANNO 2025;10700.0;1;ACQUISTO DI SPAZI PUBBLICITARI SU QUOTIDIANI, PERIODICI E MEZZI DIGITALI ANNO 2025;10700.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-11;2025-04-10;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;2E8AFB42-9053-4B30-B1FF-850D9E3A41DE;01 - SERVIZIO CENTRALE GABINETTO DELLA SINDACA;2025;4;79341000-6;SERVIZI PUBBLICITARI;1;;;;2025-04-10;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-10;0
B66C9B7557;B1614DF739;CONSIP_ORDINE_8493812;C;247086.4;1;NOLEGGIO DI N. 5 VEICOLI MOD. CITROEN C4 1.2 136CV. HYBRID CON ALLESTIMENTO POLIZIA LOCALE CON LIVREA E PREDISPOSIZIONE PER RADIO RICETRASMITTENTE HYTERA MOD. MT680 PER UNA DURATA DI 60 MESI ED UNA PERCORRENZA CHILOMETRICA LIMITE DI 125.000 KM;247086.4;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-09;2025-04-09;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;34114200-1;AUTOVEICOLI DELLA POLIZIA;1;;;;2025-04-09;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-09;0
B69DA7F491;;CONSIP_RDO_5308919;FORNITURA E POSA NUOVI INFISSI - AVVISO C.S.E. 2025 - M.A.S.E. PRESSO LA SCUOLA DELL'INFANZIA DI VIA D'ARBOREA 9 - TORINO - CUP C14D25000800001;220000.0;1;FORNITURA E POSA NUOVI INFISSI - AVVISO C.S.E. 2025 - M.A.S.E. PRESSO LA SCUOLA DELL'INFANZIA DI VIA D'ARBOREA 9 - TORINO;220000.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-28;;23;PROCEDURA NEGOZIATA CON PREVIA INDIZIONE DI GARA (SETTORI SPECIALI);1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;4;44221000-5;FINESTRE, PORTE E ARTICOLI AFFINI;1;;;;2025-04-24;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;LA PARTECIPAZIONE NON È RISERVATA.;;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;;;;0
B657A8BDA1;;CONSIP_RDO_5189404;SERVIZIO DI COMPLETAMENTO DEI RECINTI E DEI CANCELLI PER LA MESSA IN SICUREZZA DELLE AREE ATTE AD OSPITARE CANI RANDAGI RECUPERATI SUL TERRITORIO CITTADINO;15041.0;1;SERVIZIO STRAORDINARIO DI RIQUALIFICAZIONE DI VERDE PUBBLICO PER LA REALIZZAZIONE DI RECINTI E CANCELLI PER LE AREE ATTE AD OSPITARE CANI RANDAGI RECUPERATI SUL TERRITORIO CITTADINO .;15041.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-04;2025-04-03;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;4;45450000-6;ALTRI LAVORI DI COMPLETAMENTO DI EDIFICI;1;;;;2025-04-03;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-03;0
B693120F93;9124147C49;G00771-0448f406-8d46-40c5-bd4b-13be69a4fba4;AFFIDAMENTO DIRETTO PER ALLESTIMENTO, DISALLESTIMENTO E PULIZIA SEZIONI ELETTORALI REFERENDUM POPOLARI ABROGATIVI 8-9 GIUGNO 2025 - LOTTO 4;44260.88;1;AFFIDAMENTO DIRETTO PER ALLESTIMENTO, DISALLESTIMENTO E PULIZIA SEZIONI ELETTORALI REFERENDUM POPOLARI ABROGATIVI 8-9 GIUGNO 2025 - LOTTO 4;44260.88;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-18;2025-04-18;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;90910000-9;SERVIZI DI PULIZIA;1;;;;2025-04-18;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-18;0
B668EB42A7;B5F2F00A7A;G00763-28181a4d-1153-44fb-a556-b10c3c15c808;AFFIDAMENTO DIRETTO SERVIZIO GESTIONE BUVETTE APRILE 2025-APRILE 2026;15000.0;1;AFFIDAMENTO DIRETTO SERVIZIO GESTIONE BUVETTE APRILE 2025-APRILE 2026;15000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-08;2025-04-08;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;4;55410000-7;SERVIZI DI GESTIONE BAR;1;;;;2025-04-08;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-08;0
B696F50131;;CONSIP_RDO_5236254;SERVIZIO DI MANUTENZIONE ORDINARIA DEGLI IMPIANTI ANTINCENDIO DEI SOTTOPASSI CITTADINI;50000.0;1;SERVIZIO DI MANUTENZIONE ORDINARIA DEGLI IMPIANTI ANTINCENDIO DEI SOTTOPASSI CITTADINI;50000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-23;2025-04-22;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;29F5FE33-63E0-4DEE-AC9A-9FFB6A05B57D;12 - DIVISIONE INFRASTRUTTURE E MOBILITÀ;2025;4;50413200-5;SERVIZI DI RIPARAZIONE E MANUTENZIONE DI IMPIANTI ANTINCENDIO;1;;;;2025-04-22;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-22;0
B67E86F0F1;;CONSIP_RDO_5270791;SERVIZIO DI PROGETTAZIONE E DI ELABORAZIONE GRAFICA ED ESECUTIVI DI SOGGETTI PER LA CAMPAGNA DI PROMOZIONE DELLE ATTIVITA' DI PROSSIMITA';33900.0;1;SERVIZIO DI PROGETTAZIONE E DI ELABORAZIONE GRAFICA ED ESECUTIVI DI SOGGETTI PER LA CAMPAGNA DI PROMOZIONE DELLE ATTIVITA' DI PROSSIMITA';33900.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-15;2025-04-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;4;79822500-7;SERVIZI DI PROGETTAZIONE GRAFICA;1;;;;2025-04-14;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-04-14;0
B647BE8B9E;;CONSIP_RDO_5157998;SERVIZIO DI SUPPORTO ALLA REALIZZAZIONE DI ATTIVITA' DI ORGANIZZAZIONE, ANIMAZIONE, GESTIONE E REPORTING DI WORKSHOP NELL'AMBITO DEL PROGETTO EUROPEO TIPS4PED. CUP C15C23002610006;25500.0;1;SERVIZIO DI SUPPORTO ALLA REALIZZAZIONE DI ATTIVITA' DI ORGANIZZAZIONE, ANIMAZIONE, GESTIONE E REPORTING DI WORKSHOP NELL'AMBITO DEL PROGETTO EUROPEO TIPS4PED.;25500.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-04-01;2025-03-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;8E4862E9-40FC-426F-8765-F5E2778224E2;03 - SEGRETARIO GENERALE;2025;4;79315000-5;SERVIZI DI RICERCA SOCIALE;1;;;;2025-03-31;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-03-31;0
